441.6284,,,,,,,,,,,,,,
441.58,,,,,,,,,,,,,,
441.6151,,,,,,,,,,,,,,
441.639,,,,,,,,,,,,,,
441.6879,,,,,,,,,,,,,,
441.5966,,,,,,,,,,,,,,
441.6067,,,,,,,,,,,,,,
441.6021,,,,,,,,,,,,,,
441.56,,,,,,,,,,,,,,
441.5256,,,,,,,,,,,,,,
441.5189,,,,,,,,,,,,,,
441.604,,,,,,,,,,,,,,
441.5465,,,,,,,,,,,,,,
441.5935,,,,,,,,,,,,,,
441.5751,,,,,,,,,,,,,,
441.5724,,,,,,,,,,,,,,
441.5717,,,,,,,,,,,,,,
441.6605,,,,,,,,,,,,,,
441.5834,,,,,,,,,,,,,,
441.5873,,,,,,,,,,,,,,
441.6815,,,,,,,,,,,,,,
441.5637,,,,,,,,,,,,,,
441.6249,,,,,,,,,,,,,,
441.5695,,,,,,,,,,,,,,
441.5146,,,,,,,,,,,,,,
441.6172,,,,,,,,,,,,,,
441.5616,,,,,,,,,,,,,,
441.6348,,,,,,,,,,,,,,
441.5205,,,,,,,,,,,,,,
441.6074,,,,,,,,,,,,,,
441.5741,,,,,,,,,,,,,,
441.5748,,,,,,,,,,,,,,
441.5803,,,,,,,,,,,,,,
441.5221,,,,,,,,,,,,,,
441.5092,,,,,,,,,,,,,,
441.5746,,,,,,,,,,,,,,
441.5774,,,,,,,,,,,,,,
441.5122,,,,,,,,,,,,,,
441.6033,,,,,,,,,,,,,,
441.5577,,,,,,,,,,,,,,
441.5551,,,,,,,,,,,,,,
441.5418,,,,,,,,,,,,,,
441.5839,,,,,,,,,,,,,,
441.5108,,,,,,,,,,,,,,
441.5597,,,,,,,,,,,,,,
441.5477,,,,,,,,,,,,,,
441.5457,,,,,,,,,,,,,,
441.5416,,,,,,,,,,,,,,
441.5125,,,,,,,,,,,,,,
441.6204,,,,,,,,,,,,,,
441.5141,,,,,,,,,,,,,,
441.6421,,,,,,,,,,,,,,
441.6285,,,,,,,,,,,,,,
441.6183,,,,,,,,,,,,,,
441.6048,,,,,,,,,,,,,,
441.5465,,,,,,,,,,,,,,
441.5763,,,,,,,,,,,,,,
441.5241,,,,,,,,,,,,,,
441.5686,,,,,,,,,,,,,,
441.5319,,,,,,,,,,,,,,
441.5473,,,,,,,,,,,,,,
441.5821,,,,,,,,,,,,,,
441.5693,,,,,,,,,,,,,,
441.5788,,,,,,,,,,,,,,
441.5594,,,,,,,,,,,,,,
441.5539,,,,,,,,,,,,,,
441.5543,,,,,,,,,,,,,,
441.4612,,,,,,,,,,,,,,
441.6195,,,,,,,,,,,,,,
441.5678,,,,,,,,,,,,,,
441.5925,,,,,,,,,,,,,,
441.5616,,,,,,,,,,,,,,
441.6138,,,,,,,,,,,,,,
441.5514,,,,,,,,,,,,,,
441.5576,,,,,,,,,,,,,,
441.51,,,,,,,,,,,,,,
441.5909,,,,,,,,,,,,,,
441.575,,,,,,,,,,,,,,
441.5721,,,,,,,,,,,,,,
441.5854,,,,,,,,,,,,,,
441.4995,,,,,,,,,,,,,,
441.5352,,,,,,,,,,,,,,
441.5588,,,,,,,,,,,,,,
441.505,,,,,,,,,,,,,,
441.5247,,,,,,,,,,,,,,
441.5359,,,,,,,,,,,,,,
441.5275,,,,,,,,,,,,,,
441.5495,,,,,,,,,,,,,,
441.5272,,,,,,,,,,,,,,
441.5068,,,,,,,,,,,,,,
441.5748,,,,,,,,,,,,,,
441.5787,,,,,,,,,,,,,,
441.5675,,,,,,,,,,,,,,
441.6018,,,,,,,,,,,,,,
441.578,,,,,,,,,,,,,,
441.5629,,,,,,,,,,,,,,
441.5375,,,,,,,,,,,,,,
441.533,,,,,,,,,,,,,,
441.5978,,,,,,,,,,,,,,
441.592,,,,,,,,,,,,,,
441.592,,,,,,,,,,,,,,
